fecha,categoria,region,ventas,unidades,precio_prom
2024-04-08,Bebidas,Occidente,2478.56,20,123.93
2024-04-08,Lácteos,Occidente,1211.83,38,31.89
2024-04-08,Lácteos,Centro,1666.67,21,79.37
2024-04-08,Hogar,Norte,1882.59,44,42.79
2024-04-08,Hogar,Occidente,1763.02,35,50.37
2024-04-08,Electrónica,Norte,2681.37,18,148.97
2024-04-08,Electrónica,Oriente,1505.29,23,65.45
2024-04-09,Abarrotes,Occidente,2135.91,32,66.75
2024-04-09,Abarrotes,Oriente,1966.08,16,122.88
2024-04-09,Bebidas,Oriente,2465.46,43,57.34
2024-04-09,Bebidas,Sur,916.67,43,21.32
2024-04-09,Lácteos,Centro,2326.09,31,75.04
2024-04-09,Lácteos,Oriente,2158.41,42,51.39
2024-04-09,Hogar,Norte,2280.03,35,65.14
2024-04-09,Hogar,Oriente,2106.33,20,105.32
2024-04-09,Electrónica,Centro,1145.25,34,33.68
2024-04-09,Electrónica,Norte,2114.43,32,66.08
2024-04-10,Abarrotes,Oriente,1428.85,30,47.63
2024-04-10,Abarrotes,Norte,2154.65,17,126.74
2024-04-10,Bebidas,Occidente,1960.42,34,57.66
2024-04-10,Bebidas,Sur,1741.57,28,62.2
2024-04-10,Lácteos,Centro,1354.1,32,42.32
2024-04-10,Lácteos,Sur,2386.7,33,72.32
2024-04-10,Hogar,Sur,1227.7,16,76.73
2024-04-10,Hogar,Oriente,1649.84,40,41.25
2024-04-10,Electrónica,Sur,1088.39,1,1088.39
2024-04-10,Electrónica,Oriente,1729.3,35,49.41
2024-04-11,Abarrotes,Occidente,1524.67,7,217.81
2024-04-11,Abarrotes,Norte,2246.46,28,80.23
2024-04-11,Bebidas,Sur,3102.0,15,206.8
2024-04-11,Bebidas,Norte,1894.53,34,55.72
2024-04-11,Lácteos,Norte,2323.24,27,86.05
2024-04-11,Lácteos,Oriente,1736.02,35,49.6
2024-04-11,Hogar,Centro,2619.12,43,60.91
2024-04-11,Hogar,Norte,2442.35,19,128.54
2024-04-11,Electrónica,Oriente,1177.0,22,53.5
2024-04-11,Electrónica,Sur,1826.87,22,83.04
2024-04-12,Abarrotes,Norte,1666.67,32,52.08
2024-04-12,Abarrotes,Sur,1278.71,26,49.18
2024-04-12,Bebidas,Norte,1280.08,27,47.41
2024-04-12,Bebidas,Oriente,2091.86,40,52.3
2024-04-12,Lácteos,Centro,2212.13,27,81.93
2024-04-12,Lácteos,Occidente,2822.25,44,64.14
2024-04-12,Hogar,Norte,3193.91,33,96.79
2024-04-12,Hogar,Oriente,2975.83,24,123.99
2024-04-12,Electrónica,Occidente,2091.13,42,49.79
2024-04-12,Electrónica,Oriente,1860.72,41,45.38
2024-04-13,Abarrotes,Oriente,2392.81,25,95.71
2024-04-13,Abarrotes,Centro,3410.12,3,1136.71
2024-04-13,Bebidas,Norte,2091.87,39,53.64
2024-04-13,Bebidas,Sur,2322.88,38,61.13
2024-04-13,Lácteos,Centro,2270.97,26,87.34
2024-04-13,Lácteos,Oriente,1856.84,42,44.21
2024-04-13,Hogar,Oriente,1499.72,51,29.41
2024-04-13,Hogar,Sur,1893.07,16,118.32
2024-04-13,Electrónica,Oriente,1882.09,39,48.26
2024-04-13,Electrónica,Occidente,2511.41,29,86.6
2024-04-14,Abarrotes,Sur,950.75,49,19.4
2024-04-14,Abarrotes,Oriente,2392.46,38,62.96
2024-04-14,Bebidas,Occidente,1320.4,33,40.01
2024-04-14,Bebidas,Norte,1775.8,24,73.99
2024-04-14,Lácteos,Sur,1905.04,29,65.69
2024-04-14,Lácteos,Oriente,2260.33,36,62.79
2024-04-14,Hogar,Centro,2493.99,19,131.26
2024-04-14,Hogar,Oriente,2574.92,10,257.49
2024-04-14,Electrónica,Occidente,1388.3,39,35.6
2024-04-14,Electrónica,Norte,1854.95,37,50.13
2024-04-15,Abarrotes,Sur,1718.87,24,71.62
2024-04-15,Abarrotes,Centro,1320.96,21,62.9
2024-04-15,Bebidas,Sur,1134.89,38,29.87
2024-04-15,Bebidas,Norte,1440.73,17,84.75
2024-04-15,Lácteos,Centro,1927.23,47,41.0
2024-04-15,Lácteos,Sur,2301.03,48,47.94
2024-04-15,Hogar,Sur,2316.52,27,85.8
2024-04-15,Hogar,Occidente,3011.4,33,91.25
2024-04-15,Electrónica,Norte,1766.05,31,56.97
2024-04-15,Electrónica,Sur,1942.03,25,77.68
2024-04-16,Abarrotes,Occidente,1241.51,19,65.34
2024-04-16,Abarrotes,Oriente,2517.46,33,76.29
2024-04-16,Bebidas,Sur,1774.7,41,43.29
2024-04-16,Bebidas,Centro,2289.07,23,99.52
2024-04-16,Lácteos,Norte,1773.98,27,65.7
2024-04-16,Lácteos,Sur,2363.13,41,57.64
2024-04-16,Hogar,Centro,1831.84,11,166.53
2024-04-16,Hogar,Sur,1211.51,47,25.78
2024-04-16,Electrónica,Sur,1776.61,34,52.25
2024-04-16,Electrónica,Occidente,2111.11,34,62.09
2024-04-17,Abarrotes,Centro,1428.61,23,62.11
2024-04-17,Abarrotes,Oriente,1536.4,38,40.43
2024-04-17,Bebidas,Norte,1687.77,27,62.51
2024-04-17,Bebidas,Centro,1396.24,26,53.7
2024-04-17,Lácteos,Norte,2696.3,17,158.61
2024-04-17,Lácteos,Sur,1248.7,37,33.75
2024-04-17,Hogar,Sur,1605.71,33,48.66
2024-04-17,Hogar,Occidente,1043.4,46,22.68
2024-04-17,Electrónica,Sur,2717.13,34,79.92
2024-04-17,Electrónica,Oriente,1962.73,42,46.73
2024-04-18,Abarrotes,Occidente,1964.57,47,41.8
2024-04-18,Abarrotes,Oriente,2700.13,35,77.15
2024-04-18,Bebidas,Occidente,1299.5,33,39.38
2024-04-18,Bebidas,Oriente,1965.75,28,70.21
2024-04-18,Lácteos,Norte,1896.32,37,51.25
2024-04-18,Lácteos,Sur,2264.78,22,102.94
2024-04-18,Hogar,Sur,2361.95,32,73.81
2024-04-18,Hogar,Norte,2383.2,40,59.58
2024-04-18,Electrónica,Norte,1471.36,22,66.88
2024-04-18,Electrónica,Sur,2712.04,44,61.64
2024-04-19,Abarrotes,Centro,2121.37,27,78.57
2024-04-19,Abarrotes,Sur,1955.69,37,52.86
2024-04-19,Bebidas,Oriente,2172.79,37,58.72
2024-04-19,Bebidas,Sur,1393.97,19,73.37
2024-04-19,Lácteos,Centro,2350.37,10,235.04
2024-04-19,Lácteos,Oriente,2799.31,32,87.48
2024-04-19,Hogar,Sur,1675.85,16,104.74
2024-04-19,Hogar,Oriente,1320.63,29,45.54
2024-04-19,Electrónica,Norte,2851.12,5,570.22
2024-04-19,Electrónica,Centro,2766.18,33,83.82
2024-04-20,Abarrotes,Oriente,3005.84,20,150.29
2024-04-20,Abarrotes,Occidente,1307.99,41,31.9
2024-04-20,Bebidas,Occidente,2129.97,19,112.1
2024-04-20,Bebidas,Centro,2660.49,40,66.51
2024-04-20,Lácteos,Oriente,2407.71,40,60.19
2024-04-20,Lácteos,Centro,1547.48,40,38.69
2024-04-20,Hogar,Sur,1822.37,27,67.5
2024-04-20,Hogar,Occidente,3532.81,23,153.6
2024-04-20,Electrónica,Oriente,2117.68,20,105.88
2024-04-20,Electrónica,Centro,1070.62,32,33.46
2024-04-21,Abarrotes,Occidente,1998.56,24,83.27
2024-04-21,Abarrotes,Norte,1344.7,38,35.39
2024-04-21,Bebidas,Occidente,2207.05,42,52.55
2024-04-21,Bebidas,Sur,1518.71,43,35.32
2024-04-21,Lácteos,Occidente,2359.24,20,117.96
2024-04-21,Lácteos,Centro,784.75,38,20.65
2024-04-21,Hogar,Sur,1775.49,28,63.41
2024-04-21,Hogar,Occidente,2459.72,40,61.49
2024-04-21,Electrónica,Oriente,2855.54,24,118.98
2024-04-21,Electrónica,Sur,646.25,18,35.9
2024-04-22,Abarrotes,Centro,2462.51,12,205.21
2024-04-22,Abarrotes,Occidente,2640.01,24,110.0
2024-04-22,Bebidas,Occidente,1413.21,29,48.73
2024-04-22,Bebidas,Centro,1918.2,40,47.95
2024-04-22,Lácteos,Oriente,2908.01,44,66.09
2024-04-22,Lácteos,Occidente,641.29,20,32.06
2024-04-22,Hogar,Oriente,1821.94,26,70.07
2024-04-22,Hogar,Occidente,1658.21,22,75.37
2024-04-22,Electrónica,Sur,1499.98,26,57.69
2024-04-22,Electrónica,Norte,1329.35,26,51.13
2024-04-23,Abarrotes,Oriente,2048.47,23,89.06
2024-04-23,Abarrotes,Centro,2597.52,32,81.17
2024-04-23,Bebidas,Oriente,2110.92,43,49.09
2024-04-23,Bebidas,Centro,2074.35,22,94.29
2024-04-23,Lácteos,Sur,2637.21,31,85.07
2024-04-23,Lácteos,Occidente,2824.41,14,201.74
2024-04-23,Hogar,Oriente,3362.87,25,134.51
2024-04-23,Hogar,Norte,2294.86,35,65.57
2024-04-23,Electrónica,Centro,2261.59,4,565.4
2024-04-23,Electrónica,Norte,2409.24,31,77.72
2024-04-24,Abarrotes,Sur,1595.04,25,63.8
2024-04-24,Abarrotes,Occidente,3194.93,21,152.14
2024-04-24,Bebidas,Norte,2504.44,32,78.26
2024-04-24,Bebidas,Sur,1224.42,24,51.02
2024-04-24,Lácteos,Centro,2255.51,34,66.34
2024-04-24,Lácteos,Oriente,934.39,40,23.36
2024-04-24,Hogar,Norte,2266.52,41,55.28
2024-04-24,Hogar,Sur,2279.93,43,53.02
2024-04-24,Electrónica,Norte,1821.32,18,101.18
2024-04-24,Electrónica,Centro,1991.04,26,76.58
2024-04-25,Abarrotes,Occidente,2299.45,35,65.7
2024-04-25,Abarrotes,Sur,2474.73,24,103.11
2024-04-25,Bebidas,Occidente,2258.67,23,98.2
2024-04-25,Bebidas,Norte,2332.96,15,155.53
2024-04-25,Lácteos,Oriente,1502.64,23,65.33
2024-04-25,Lácteos,Norte,1861.11,29,64.18
2024-04-25,Hogar,Occidente,2608.07,31,84.13
2024-04-25,Hogar,Centro,2328.18,30,77.61
2024-04-25,Electrónica,Centro,3262.2,35,93.21
2024-04-25,Electrónica,Oriente,1707.2,38,44.93
2024-04-26,Abarrotes,Occidente,2387.1,37,64.52
2024-04-26,Abarrotes,Sur,1446.0,34,42.53
2024-04-26,Bebidas,Occidente,2586.69,8,323.34
2024-04-26,Bebidas,Norte,2692.15,43,62.61
2024-04-26,Lácteos,Centro,1783.21,29,61.49
2024-04-26,Lácteos,Norte,1393.64,24,58.07
2024-04-26,Hogar,Norte,2918.12,36,81.06
2024-04-26,Hogar,Oriente,1445.26,14,103.23
2024-04-26,Electrónica,Sur,2297.72,24,95.74
2024-04-26,Electrónica,Centro,2306.9,49,47.08
2024-04-27,Abarrotes,Norte,1890.11,26,72.7
2024-04-27,Abarrotes,Oriente,2708.38,23,117.76
2024-04-27,Bebidas,Occidente,2027.13,30,67.57
2024-04-27,Bebidas,Centro,1698.93,16,106.18
2024-04-27,Lácteos,Norte,2300.14,24,95.84
2024-04-27,Lácteos,Centro,2732.49,21,130.12
2024-04-27,Hogar,Centro,2260.86,34,66.5
2024-04-27,Hogar,Norte,1522.67,34,44.78
2024-04-27,Electrónica,Oriente,2683.24,49,54.76
2024-04-27,Electrónica,Norte,2099.44,24,87.48
2024-04-28,Abarrotes,Oriente,961.98,48,20.04
2024-04-28,Abarrotes,Centro,1853.33,19,97.54
2024-04-28,Bebidas,Centro,2441.31,46,53.07
2024-04-28,Bebidas,Norte,1893.24,35,54.09
2024-04-28,Lácteos,Centro,3257.51,45,72.39
2024-04-28,Lácteos,Sur,2407.37,21,114.64
2024-04-28,Hogar,Norte,2028.06,28,72.43
2024-04-28,Hogar,Occidente,2710.53,21,129.07
2024-04-28,Electrónica,Occidente,1341.15,30,44.7
2024-04-28,Electrónica,Centro,884.04,23,38.44
2024-04-29,Abarrotes,Sur,891.55,31,28.76
2024-04-29,Abarrotes,Centro,1998.96,27,74.04
2024-04-29,Bebidas,Occidente,2038.5,26,78.4
2024-04-29,Bebidas,Sur,1465.27,29,50.53
2024-04-29,Lácteos,Sur,2347.65,4,586.91
2024-04-29,Lácteos,Oriente,1977.12,30,65.9
2024-04-29,Hogar,Sur,975.09,38,25.66
2024-04-29,Hogar,Occidente,2706.11,34,79.59
2024-04-29,Electrónica,Sur,1503.59,18,83.53
2024-04-29,Electrónica,Oriente,1769.92,25,70.8
2024-04-30,Abarrotes,Occidente,2961.17,46,64.37
2024-04-30,Abarrotes,Sur,2336.14,21,111.24
2024-04-30,Bebidas,Sur,1847.45,30,61.58
2024-04-30,Bebidas,Occidente,2739.06,13,210.7
2024-04-30,Lácteos,Centro,1935.59,39,49.63
2024-04-30,Lácteos,Oriente,3141.98,37,84.92
2024-04-30,Hogar,Sur,2389.7,26,91.91
2024-04-30,Hogar,Oriente,1834.02,34,53.94
2024-04-30,Electrónica,Oriente,2000.11,41,48.78
2024-04-30,Electrónica,Centro,1320.4,37,35.69
2024-05-01,Abarrotes,Oriente,2285.16,31,73.71
2024-05-01,Abarrotes,Centro,2727.67,34,80.23
2024-05-01,Bebidas,Occidente,2519.57,27,93.32
2024-05-01,Bebidas,Centro,1896.97,28,67.75
2024-05-01,Lácteos,Centro,3155.72,19,166.09
2024-05-01,Lácteos,Norte,1511.3,43,35.15
2024-05-01,Hogar,Norte,2620.92,15,174.73
2024-05-01,Hogar,Occidente,2492.87,30,83.1
2024-05-01,Electrónica,Centro,2671.3,22,121.42
2024-05-01,Electrónica,Oriente,2241.63,20,112.08
2024-05-02,Abarrotes,Oriente,2092.69,31,67.51
2024-05-02,Abarrotes,Norte,2481.1,24,103.38
2024-05-02,Bebidas,Norte,2468.08,30,82.27
2024-05-02,Bebidas,Oriente,2187.54,34,64.34
2024-05-02,Lácteos,Oriente,1763.4,28,62.98
2024-05-02,Lácteos,Sur,1316.18,37,35.57
2024-05-02,Hogar,Norte,2224.01,33,67.39
2024-05-02,Hogar,Oriente,2715.64,17,159.74
2024-05-02,Electrónica,Norte,2568.42,22,116.75
2024-05-02,Electrónica,Centro,1543.9,31,49.8
2024-05-03,Abarrotes,Centro,1877.76,48,39.12
2024-05-03,Abarrotes,Norte,1789.57,40,44.74
2024-05-03,Bebidas,Oriente,1193.21,32,37.29
2024-05-03,Bebidas,Centro,2054.66,48,42.81
2024-05-03,Lácteos,Occidente,2320.02,38,61.05
2024-05-03,Lácteos,Centro,2730.92,40,68.27
2024-05-03,Hogar,Oriente,2559.88,27,94.81
2024-05-03,Hogar,Centro,2639.1,44,59.98
2024-05-03,Electrónica,Occidente,2597.91,22,118.09
2024-05-03,Electrónica,Norte,1386.45,26,53.32
2024-05-04,Abarrotes,Centro,1227.94,31,39.61
2024-05-04,Abarrotes,Sur,1915.0,17,112.65
2024-05-04,Bebidas,Occidente,2128.9,24,88.7
2024-05-04,Bebidas,Sur,1067.94,47,22.72
2024-05-04,Lácteos,Sur,2306.14,25,92.25
2024-05-04,Lácteos,Centro,1402.76,48,29.22
2024-05-04,Hogar,Sur,2050.59,46,44.58
2024-05-04,Hogar,Oriente,2537.95,13,195.23
2024-05-04,Electrónica,Sur,1521.84,56,27.18
2024-05-04,Electrónica,Centro,2417.31,58,41.68
2024-05-05,Abarrotes,Occidente,2356.87,33,71.42
2024-05-05,Abarrotes,Oriente,1445.73,37,39.07
2024-05-05,Bebidas,Sur,2076.53,27,76.91
2024-05-05,Bebidas,Centro,1414.66,37,38.23
2024-05-05,Lácteos,Norte,2751.71,25,110.07
2024-05-05,Lácteos,Sur,1584.65,10,158.46
2024-05-05,Hogar,Occidente,2422.51,41,59.09
2024-05-05,Hogar,Sur,2022.39,25,80.9
2024-05-05,Electrónica,Norte,2388.36,11,217.12
2024-05-05,Electrónica,Centro,2545.79,22,115.72
2024-05-06,Abarrotes,Sur,1750.69,36,48.63
2024-05-06,Abarrotes,Oriente,2683.35,31,86.56
2024-05-06,Bebidas,Norte,1684.77,40,42.12
2024-05-06,Bebidas,Oriente,1361.73,22,61.9
2024-05-06,Lácteos,Occidente,1604.6,13,123.43
2024-05-06,Lácteos,Norte,2552.01,26,98.15
2024-05-06,Hogar,Oriente,1566.64,26,60.26
2024-05-06,Hogar,Sur,1366.2,19,71.91
2024-05-06,Electrónica,Oriente,2189.81,21,104.28
2024-05-06,Electrónica,Occidente,2108.64,43,49.04
2024-05-07,Abarrotes,Centro,2351.7,25,94.07
2024-05-07,Abarrotes,Occidente,2154.32,27,79.79
2024-05-07,Bebidas,Sur,1616.46,21,76.97
2024-05-07,Bebidas,Oriente,1488.68,15,99.25
2024-05-07,Lácteos,Norte,2292.86,21,109.18
2024-05-07,Lácteos,Sur,1692.56,21,80.6
2024-05-07,Hogar,Norte,2474.23,43,57.54
2024-05-07,Hogar,Sur,2098.04,18,116.56
2024-05-07,Electrónica,Oriente,1592.42,21,75.83
2024-05-07,Electrónica,Norte,2478.2,34,72.89
2024-05-08,Abarrotes,Centro,2775.81,30,92.53
2024-05-08,Abarrotes,Oriente,3428.11,31,110.58
2024-05-08,Bebidas,Occidente,2860.72,43,66.53
2024-05-08,Bebidas,Norte,2931.82,5,586.36
2024-05-08,Lácteos,Norte,3134.0,36,87.06
2024-05-08,Lácteos,Occidente,2112.76,36,58.69
2024-05-08,Hogar,Norte,1057.99,33,32.06
2024-05-08,Hogar,Sur,2276.26,29,78.49
2024-05-08,Electrónica,Occidente,2654.52,25,106.18
2024-05-08,Electrónica,Oriente,1910.04,15,127.34
2024-05-09,Abarrotes,Sur,2777.64,18,154.31
2024-05-09,Abarrotes,Norte,1780.7,28,63.6
2024-05-09,Bebidas,Centro,1565.61,28,55.91
2024-05-09,Bebidas,Norte,1728.83,22,78.58
2024-05-09,Lácteos,Centro,1995.77,27,73.92
2024-05-09,Lácteos,Sur,1776.89,22,80.77
2024-05-09,Hogar,Sur,2191.71,46,47.65
2024-05-09,Hogar,Centro,2083.93,39,53.43
2024-05-09,Electrónica,Occidente,1341.58,15,89.44
2024-05-09,Electrónica,Sur,1556.38,41,37.96
2024-05-10,Abarrotes,Oriente,1913.36,26,73.59
2024-05-10,Abarrotes,Norte,1095.88,29,37.79
2024-05-10,Bebidas,Oriente,1343.65,38,35.36
2024-05-10,Bebidas,Norte,2665.07,34,78.38
2024-05-10,Lácteos,Oriente,913.52,34,26.87
2024-05-10,Lácteos,Occidente,922.44,23,40.11
2024-05-10,Hogar,Centro,2274.18,43,52.89
2024-05-10,Hogar,Occidente,2336.01,9,259.56
2024-05-10,Electrónica,Sur,1925.34,24,80.22
2024-05-10,Electrónica,Norte,1667.4,49,34.03
2024-05-11,Abarrotes,Norte,3261.46,27,120.79
2024-05-11,Abarrotes,Occidente,1795.45,27,66.5
2024-05-11,Bebidas,Occidente,1493.53,27,55.32
2024-05-11,Bebidas,Sur,581.06,37,15.7
2024-05-11,Lácteos,Sur,2035.86,39,52.2
2024-05-11,Lácteos,Norte,1391.72,38,36.62
2024-05-11,Hogar,Sur,2451.61,18,136.2
2024-05-11,Hogar,Norte,2108.91,42,50.21
2024-05-11,Electrónica,Norte,2911.23,36,80.87
2024-05-11,Electrónica,Centro,883.73,38,23.26
2024-05-12,Abarrotes,Sur,2604.8,24,108.53
2024-05-12,Abarrotes,Norte,1012.64,45,22.5
2024-05-12,Bebidas,Occidente,2058.18,28,73.51
2024-05-12,Bebidas,Norte,1802.63,33,54.63
2024-05-12,Lácteos,Occidente,1797.86,32,56.18
2024-05-12,Lácteos,Oriente,1740.77,22,79.13
2024-05-12,Hogar,Oriente,2670.1,31,86.13
2024-05-12,Hogar,Sur,1561.02,48,32.52
2024-05-12,Electrónica,Norte,2042.53,21,97.26
2024-05-12,Electrónica,Sur,2348.06,35,67.09
2024-05-13,Abarrotes,Oriente,2328.29,21,110.87
2024-05-13,Abarrotes,Centro,2339.74,33,70.9
2024-05-13,Bebidas,Occidente,2219.39,23,96.5
2024-05-13,Bebidas,Oriente,1671.63,19,87.98
2024-05-13,Lácteos,Centro,1673.29,15,111.55
2024-05-13,Lácteos,Occidente,1586.85,25,63.47
2024-05-13,Hogar,Sur,2501.73,22,113.72
2024-05-13,Hogar,Oriente,2084.93,5,416.99
2024-05-13,Electrónica,Sur,1852.6,38,48.75
2024-05-13,Electrónica,Occidente,2605.34,20,130.27
2024-05-14,Abarrotes,Norte,2082.98,24,86.79
2024-05-14,Abarrotes,Sur,1890.3,25,75.61
2024-05-14,Bebidas,Sur,1794.45,12,149.54
2024-05-14,Bebidas,Norte,2898.92,28,103.53
2024-05-14,Lácteos,Sur,2430.68,24,101.28
2024-05-14,Lácteos,Oriente,2098.76,29,72.37
2024-05-14,Hogar,Oriente,1134.76,11,103.16
2024-05-14,Hogar,Centro,2885.1,22,131.14
2024-05-14,Electrónica,Occidente,1864.94,21,88.81
2024-05-14,Electrónica,Sur,2600.4,33,78.8
2024-05-15,Abarrotes,Norte,2727.0,14,194.79
2024-05-15,Abarrotes,Sur,1827.1,34,53.74
2024-05-15,Bebidas,Oriente,2959.12,38,77.87
2024-05-15,Bebidas,Centro,2517.33,15,167.82
2024-05-15,Lácteos,Norte,1514.37,39,38.83
2024-05-15,Lácteos,Occidente,2310.17,27,85.56
2024-05-15,Hogar,Sur,1258.5,31,40.6
2024-05-15,Hogar,Occidente,1890.4,25,75.62
2024-05-15,Electrónica,Norte,1435.72,30,47.86
2024-05-15,Electrónica,Occidente,2822.03,13,217.08
2024-05-16,Abarrotes,Oriente,2074.49,37,56.07
2024-05-16,Abarrotes,Occidente,2132.49,19,112.24
2024-05-16,Bebidas,Centro,1177.18,31,37.97
2024-05-16,Bebidas,Oriente,1414.77,39,36.28
2024-05-16,Lácteos,Norte,2113.6,32,66.05
2024-05-16,Lácteos,Occidente,1286.46,40,32.16
2024-05-16,Hogar,Sur,2398.97,20,119.95
2024-05-16,Hogar,Oriente,1027.33,26,39.51
2024-05-16,Electrónica,Oriente,2239.07,34,65.85
2024-05-16,Electrónica,Centro,1092.63,21,52.03
2024-05-17,Abarrotes,Sur,3022.67,17,177.8
2024-05-17,Abarrotes,Centro,1454.44,32,45.45
2024-05-17,Bebidas,Sur,1623.26,1,1623.26
2024-05-17,Bebidas,Norte,3160.81,19,166.36
2024-05-17,Lácteos,Sur,1541.57,19,81.14
2024-05-17,Lácteos,Centro,1140.65,24,47.53
2024-05-17,Hogar,Norte,1396.49,12,116.37
2024-05-17,Hogar,Sur,2390.81,16,149.43
2024-05-17,Electrónica,Sur,2176.6,46,47.32
2024-05-17,Electrónica,Centro,1228.52,38,32.33
2024-05-18,Abarrotes,Centro,2977.79,26,114.53
2024-05-18,Abarrotes,Sur,1854.38,11,168.58
2024-05-18,Bebidas,Oriente,2133.85,40,53.35
2024-05-18,Bebidas,Occidente,2662.7,23,115.77
2024-05-18,Lácteos,Centro,1078.99,35,30.83
2024-05-18,Lácteos,Oriente,2023.1,44,45.98
2024-05-18,Hogar,Occidente,2153.73,34,63.35
2024-05-18,Hogar,Norte,2802.82,33,84.93
2024-05-18,Electrónica,Norte,2971.41,28,106.12
2024-05-18,Electrónica,Oriente,2474.62,34,72.78
2024-05-19,Abarrotes,Occidente,680.78,43,15.83
2024-05-19,Abarrotes,Oriente,1850.11,33,56.06
2024-05-19,Bebidas,Centro,2007.7,34,59.05
2024-05-19,Bebidas,Norte,1838.81,11,167.16
2024-05-19,Lácteos,Occidente,1821.57,27,67.47
2024-05-19,Lácteos,Norte,2591.83,22,117.81
2024-05-19,Hogar,Centro,1709.5,20,85.47
2024-05-19,Hogar,Norte,1894.77,34,55.73
2024-05-19,Electrónica,Sur,3088.04,26,118.77
2024-05-19,Electrónica,Norte,2167.01,24,90.29
2024-05-20,Abarrotes,Occidente,1941.3,18,107.85
2024-05-20,Abarrotes,Sur,1214.73,49,24.79
2024-05-20,Bebidas,Oriente,2151.16,21,102.44
2024-05-20,Bebidas,Norte,2835.3,33,85.92
2024-05-20,Lácteos,Sur,2658.38,14,189.88
2024-05-20,Lácteos,Norte,195.42,35,5.58
2024-05-20,Hogar,Sur,794.91,26,30.57
2024-05-20,Hogar,Centro,2412.74,46,52.45
2024-05-20,Electrónica,Oriente,3014.01,26,115.92
2024-05-20,Electrónica,Occidente,1665.07,28,59.47
2024-05-21,Abarrotes,Sur,1904.19,34,56.01
2024-05-21,Abarrotes,Centro,2508.17,31,80.91
2024-05-21,Bebidas,Sur,1807.72,30,60.26
2024-05-21,Bebidas,Occidente,1796.46,13,138.19
2024-05-21,Lácteos,Centro,3193.0,52,61.4
2024-05-21,Lácteos,Oriente,1294.39,26,49.78
2024-05-21,Hogar,Occidente,1689.45,27,62.57
2024-05-21,Hogar,Sur,1680.87,27,62.25
2024-05-21,Electrónica,Oriente,2186.72,33,66.26
2024-05-21,Electrónica,Norte,1962.58,28,70.09
2024-05-22,Abarrotes,Occidente,2758.26,20,137.91
2024-05-22,Abarrotes,Norte,2353.51,22,106.98
2024-05-22,Bebidas,Oriente,1715.24,25,68.61
2024-05-22,Bebidas,Norte,2730.37,30,91.01
2024-05-22,Lácteos,Oriente,2125.72,19,111.88
2024-05-22,Lácteos,Norte,2140.31,40,53.51
2024-05-22,Hogar,Norte,643.23,20,32.16
2024-05-22,Hogar,Occidente,1771.4,35,50.61
2024-05-22,Electrónica,Occidente,3175.19,31,102.43
2024-05-22,Electrónica,Norte,1709.46,39,43.83
2024-05-23,Abarrotes,Sur,1673.84,22,76.08
2024-05-23,Abarrotes,Norte,1816.84,25,72.67
2024-05-23,Bebidas,Centro,2047.28,31,66.04
2024-05-23,Bebidas,Oriente,2913.38,30,97.11
2024-05-23,Lácteos,Sur,1787.51,40,44.69
2024-05-23,Lácteos,Oriente,1850.02,29,63.79
2024-05-23,Hogar,Sur,1567.84,14,111.99
2024-05-23,Hogar,Occidente,2575.48,35,73.59
2024-05-23,Electrónica,Occidente,2723.96,14,194.57
2024-05-23,Electrónica,Norte,1366.95,31,44.1
2024-05-24,Abarrotes,Sur,2989.87,22,135.9
2024-05-24,Abarrotes,Oriente,1648.84,17,96.99
2024-05-24,Bebidas,Centro,1621.99,37,43.84
2024-05-24,Bebidas,Norte,1881.85,25,75.27
2024-05-24,Lácteos,Sur,1343.91,34,39.53
2024-05-24,Lácteos,Centro,2387.74,17,140.46
2024-05-24,Hogar,Sur,1629.14,24,67.88
2024-05-24,Hogar,Oriente,1901.0,40,47.52
2024-05-24,Electrónica,Centro,2684.19,54,49.71
2024-05-24,Electrónica,Norte,638.38,20,31.92
2024-05-25,Abarrotes,Norte,2516.43,11,228.77
2024-05-25,Abarrotes,Centro,2102.12,39,53.9
2024-05-25,Bebidas,Sur,820.44,29,28.29
2024-05-25,Bebidas,Norte,2010.47,16,125.65
2024-05-25,Lácteos,Oriente,1340.21,28,47.86
2024-05-25,Lácteos,Sur,1638.22,33,49.64
2024-05-25,Hogar,Norte,2184.44,21,104.02
2024-05-25,Hogar,Sur,2165.96,41,52.83
2024-05-25,Electrónica,Oriente,1684.62,30,56.15
2024-05-25,Electrónica,Sur,1596.51,32,49.89
2024-05-26,Abarrotes,Occidente,2242.06,22,101.91
2024-05-26,Abarrotes,Norte,1699.77,34,49.99
2024-05-26,Bebidas,Norte,1272.25,38,33.48
2024-05-26,Bebidas,Oriente,1920.19,38,50.53
2024-05-26,Lácteos,Centro,2597.43,14,185.53
2024-05-26,Lácteos,Sur,1826.46,15,121.76
2024-05-26,Hogar,Occidente,2087.5,35,59.64
2024-05-26,Hogar,Norte,2308.93,38,60.76
2024-05-26,Electrónica,Oriente,1161.71,42,27.66
2024-05-26,Electrónica,Centro,2192.53,28,78.3
2024-05-27,Abarrotes,Sur,2458.0,35,70.23
2024-05-27,Abarrotes,Oriente,2798.23,43,65.08
2024-05-27,Bebidas,Norte,1675.09,29,57.76
2024-05-27,Bebidas,Centro,2649.03,25,105.96
2024-05-27,Lácteos,Sur,1930.58,41,47.09
2024-05-27,Lácteos,Oriente,1583.41,14,113.1
